YCSB Client 0.1
Command line: -load -db com.yahoo.ycsb.db.MapKeeperClient -P workloads/workloada -p measurementtype=timeseries -p timeseries.granularity=2000 -s
 0 sec: 0 operations; 
[INSERT], 396000, 25.138000250909545
[INSERT], 398000, 25.619120654396728
[INSERT], 400000, 23.97868540128602
[INSERT], 402000, 25.452491011813045
[INSERT], 404000, 24.798619669706678
[INSERT], 406000, 25.443314888688715
[INSERT], 408000, 25.72168905950096
[INSERT], 410000, 25.357945222769153
[INSERT], 412000, 26.289611752360965
[INSERT], 414000, 24.908862981070577
[INSERT], 416000, 23.27409464306375
[INSERT], 418000, 25.818406022845274
[INSERT], 420000, 24.32514292665126
[INSERT], 422000, 23.168127391680038
[INSERT], 424000, 20.06112161310649
[INSERT], 426000, 28.77548125633232
[INSERT], 428000, 33.000514579759866
[INSERT], 430000, 39.328389099689545
[INSERT], 432000, 43.895080401209995
[INSERT], 434000, 46.84743202416919
[INSERT], 436000, 24.64398227910411
[INSERT], 438000, 24.774189557040337
[INSERT], 440000, 25.202530028111422
[INSERT], 442000, 25.03568341770589
[INSERT], 444000, 25.36111462951235
[INSERT], 446000, 26.739975533505504
[INSERT], 448000, 25.861971830985915
[INSERT], 450000, 25.050851735015772
[INSERT], 452000, 24.301866214251092
[INSERT], 454000, 24.37577002053388
[INSERT], 456000, 22.56573386636208
[INSERT], 458000, 24.797513983840894
[INSERT], 460000, 24.468118572292802
[INSERT], 462000, 25.725628527449974
[INSERT], 464000, 22.82283823864933
[INSERT], 466000, 19.510473766640565
[INSERT], 468000, 20.9656432748538
[INSERT], 470000, 16.253430924062215
[INSERT], 472000, 24.382770435633873
[INSERT], 474000, 32.2778125
[INSERT], 476000, 34.292832289492
[INSERT], 478000, 38.80479220251794
[INSERT], 480000, 28.20401653868872
[INSERT], 482000, 21.95940338678928
[INSERT], 484000, 23.46920955882353
[INSERT], 486000, 24.37952176578786
[INSERT], 488000, 31.104342393002188
[INSERT], 490000, 23.40117027501463
[INSERT], 492000, 25.066699727250185
[INSERT], 494000, 23.57432273262662
[INSERT], 496000, 23.88452295121365
[INSERT], 498000, 26.754848201150192
[INSERT], 500000, 22.489280502862275
[INSERT], 502000, 23.42025887661798
[INSERT], 504000, 27.418683249966204
[INSERT], 506000, 23.354477167044234
[INSERT], 508000, 26.459211732355637
[INSERT], 510000, 25.672794587003704
[INSERT], 512000, 24.484811516408442
[INSERT], 514000, 24.54618226600985
[INSERT], 516000, 26.669186124983128
[INSERT], 518000, 25.502926953423263
[INSERT], 520000, 21.768248490077653
[INSERT], 522000, 21.32586174420795
[INSERT], 524000, 33.49096385542169
[INSERT], 526000, 41.36396110339353
[INSERT], 528000, 40.658499924845934
[INSERT], 530000, 43.90970933828077
[INSERT], 532000, 30.095435148066727
[INSERT], 534000, 22.45459647547424
[INSERT], 536000, 23.86617682486148
[INSERT], 538000, 22.425548947849954
[INSERT], 540000, 24.694458128078818
[INSERT], 542000, 24.23891712968436
[INSERT], 544000, 29.580606781677574
[INSERT], 546000, 22.341655570350643
[INSERT], 548000, 24.75877900483931
[INSERT], 550000, 22.792443919716646
[INSERT], 552000, 22.58529835049264
[INSERT], 554000, 23.345616845960173
[INSERT], 556000, 22.878707748907797
[INSERT], 558000, 26.032968464946574
[INSERT], 560000, 23.309478896486677
[INSERT], 562000, 22.27732860781925
[INSERT], 564000, 24.458017135862914
[INSERT], 566000, 24.509749756256095
[INSERT], 568000, 23.050282485875705
[INSERT], 570000, 27.497014161405904
[INSERT], 572000, 34.1917764214584
[INSERT], 574000, 39.30753435476228
[INSERT], 576000, 41.16010464355788
[INSERT], 578000, 27.747068676716918
[INSERT], 580000, 25.23204559848005
[INSERT], 582000, 23.79555236728838
[INSERT], 584000, 22.942252715837622
[INSERT], 586000, 25.762340507797397
[INSERT], 588000, 20.134272013059892
[INSERT], 590000, 20.734877998769736
[INSERT], 592000, 22.896099452554743
[INSERT], 594000, 21.904307793488982
[INSERT], 596000, 23.794930321960596
[INSERT], 598000, 22.230811828552444
[INSERT], 600000, 23.18688754083061
[INSERT], 602000, 17.657663896583564
[INSERT], 604000, 27.953779489648532
[INSERT], 606000, 32.31112295664534
[INSERT], 608000, 38.66451949860724
[INSERT], 610000, 44.58683495766097
[INSERT], 612000, 42.99495820618283
[INSERT], 614000, 23.173162647159675
[INSERT], 616000, 26.861155913978493
[INSERT], 618000, 20.881473684210526
[INSERT], 620000, 22.335604960339627
[INSERT], 622000, 23.79847455607198
[INSERT], 624000, 23.975485436893205
[INSERT], 626000, 23.05551659654044
[INSERT], 628000, 21.887681946556594
[INSERT], 630000, 23.981713749853476
[INSERT], 632000, 22.832784278087015
[INSERT], 634000, 20.768444119795472
[INSERT], 636000, 23.588193287312546
[INSERT], 638000, 22.67052477806495
[INSERT], 640000, 19.460855689637977
[INSERT], 642000, 20.642214957090314
[INSERT], 644000, 23.02023919043238
[INSERT], 646000, 22.003912618193674
[INSERT], 648000, 27.241281042203827
[INSERT], 650000, 21.544433646474463
[INSERT], 652000, 22.025611175785798
[INSERT], 654000, 24.77331759149941
[INSERT], 656000, 27.615906520919715
[INSERT], 658000, 33.58179923584578
[INSERT], 660000, 39.26972562393427
[INSERT], 662000, 40.756101146721555
[INSERT], 664000, 31.75570454010821
[INSERT], 666000, 23.974090856279773
[INSERT], 668000, 22.21204739231536
[INSERT], 670000, 20.777812467478405
[INSERT], 672000, 25.221492612703624
[INSERT], 674000, 23.562336737117075
[INSERT], 676000, 21.63619684869415
[INSERT], 678000, 24.357370225269342
[INSERT], 680000, 25.027573994434608
[INSERT], 682000, 20.134399523194595
[INSERT], 684000, 27.084384751051417
[INSERT], 686000, 21.884295713035872
[INSERT], 688000, 26.491594431310745
[INSERT], 690000, 23.56513026052104
[INSERT], 692000, 22.167631344612644
[INSERT], 694000, 24.180302114803624
[INSERT], 696000, 21.803751803751805
[INSERT], 698000, 22.090034965034967
[INSERT], 700000, 26.17523636834607
[INSERT], 702000, 22.065866933244475
[INSERT], 704000, 22.42836468885673
[INSERT], 706000, 22.66971219735039
[INSERT], 708000, 24.903121902874133
[INSERT], 710000, 30.45778175313059
[INSERT], 712000, 37.98484308131241
[INSERT], 714000, 38.37432909063027
[INSERT], 716000, 44.27690878116773
[INSERT], 718000, 32.832289910907775
[INSERT], 720000, 22.39827454406465
[INSERT], 722000, 22.86894586894587
[INSERT], 724000, 21.89392446633826
[INSERT], 726000, 22.62601809954751
[INSERT], 728000, 25.811400693285403
[INSERT], 730000, 24.57875953728772
[INSERT], 732000, 21.65289256198347
[INSERT], 734000, 24.136610701775577
[INSERT], 736000, 20.25094537815126
[INSERT], 738000, 24.165581395348838
[INSERT], 740000, 24.570870944132714
[INSERT], 742000, 21.603011265164646
[INSERT], 744000, 28.553389709044
[INSERT], 746000, 22.240884837705647
[INSERT], 748000, 23.493466745144204
[INSERT], 750000, 21.21807885457848
[INSERT], 752000, 22.00628306878307
[INSERT], 754000, 23.478946757916717
[INSERT], 756000, 24.654445691482728
[INSERT], 758000, 21.642925890279116
[INSERT], 760000, 24.607903865213082
[INSERT], 762000, 23.916824869482678
[INSERT], 764000, 21.121799561082664
[INSERT], 766000, 29.123203719357566
[INSERT], 768000, 31.729771516921492
[INSERT], 770000, 36.27437348423606
[INSERT], 772000, 44.942830938550905
[INSERT], 774000, 42.187357305936075
[INSERT], 776000, 21.88288191842415
[INSERT], 778000, 25.804445586534754
[INSERT], 780000, 23.3798605365796
[INSERT], 782000, 27.017548559946416
[INSERT], 784000, 23.15556334735858
[INSERT], 786000, 22.996902248737953
[INSERT], 788000, 24.710678655006774
[INSERT], 790000, 20.297615392487973
[INSERT], 792000, 23.728749848429732
[INSERT], 794000, 22.453795200347486
[INSERT], 796000, 26.963128038897892
[INSERT], 798000, 20.917564598807406
[INSERT], 800000, 21.361997226074894
[INSERT], 802000, 22.697304768486525
[INSERT], 804000, 22.906627191983603
[INSERT], 806000, 22.034741678807578
[INSERT], 808000, 23.78798798798799
[INSERT], 810000, 23.484149528462673
[INSERT], 812000, 24.954494452063333
[INSERT], 814000, 22.072903874064977
[INSERT], 816000, 22.977123807334177
[INSERT], 818000, 21.645050461670603
[INSERT], 820000, 22.491502379333788
[INSERT], 822000, 21.578647374767073
[INSERT], 824000, 24.94582560296846
[INSERT], 826000, 21.18918918918919
[INSERT], 828000, 27.68329658213892
[INSERT], 830000, 21.851301115241636
[INSERT], 832000, 31.207937395192847
[INSERT], 834000, 30.02528016679698
[INSERT], 836000, 34.312864946317575
[INSERT], 838000, 41.206806769574115
[INSERT], 840000, 42.14600326264274
[INSERT], 842000, 50.88252493980048
[INSERT], 844000, 35.746216686755055
[INSERT], 846000, 20.774837846185523
[INSERT], 848000, 27.35625
[INSERT], 850000, 23.456578634308826
[INSERT], 852000, 25.904539559014268
[INSERT], 854000, 21.20919060052219
[INSERT], 856000, 26.005473739085105
[INSERT], 858000, 21.744738555001085
[INSERT], 860000, 25.739884393063583
[INSERT], 862000, 24.14723032069971
[INSERT], 864000, 22.467489805165382
[INSERT], 866000, 21.355035279025017
[INSERT], 868000, 23.777275968623723
[INSERT], 870000, 24.20004846722404
[INSERT], 872000, 22.985673678226267
[INSERT], 874000, 22.64838930774503
[INSERT], 876000, 23.274832910808943
[INSERT], 878000, 24.629638948295383
[INSERT], 880000, 23.41641372869484
[INSERT], 882000, 22.065026166351185
[INSERT], 884000, 24.11496772622092
[INSERT], 886000, 22.347783888709156
[INSERT], 888000, 24.285974720466697
[INSERT], 890000, 22.27522624434389
[INSERT], 892000, 26.4791529659345
[INSERT], 894000, 26.416093170989942
[INSERT], 896000, 19.528663048840652
[INSERT], 898000, 26.702548447040083
[INSERT], 900000, 22.07937444673945
[INSERT], 902000, 29.572935779816515
[INSERT], 904000, 30.043076923076924
[INSERT], 906000, 36.099692419033836
[INSERT], 908000, 39.45984304558357
[INSERT], 910000, 44.51767634854772
[INSERT], 912000, 47.3624203821656
[INSERT], 914000, 28.42889471176751
[INSERT], 916000, 23.325400510796378
[INSERT], 918000, 27.368263473053894
[INSERT], 920000, 22.889997679275933
[INSERT], 922000, 20.973613131103264
[INSERT], 924000, 23.83603625089435
[INSERT], 926000, 21.658104899633067
[INSERT], 928000, 28.71691282942369
[INSERT], 930000, 22.346610451569955
[INSERT], 932000, 24.17643504531722
[INSERT], 934000, 24.58910343131226
[INSERT], 936000, 20.963742943986105
[INSERT], 938000, 23.407295539033456
[INSERT], 940000, 23.90100447779257
[INSERT], 942000, 22.69645979020979
[INSERT], 944000, 23.426727678047637
[INSERT], 946000, 23.387731072648062
[INSERT], 948000, 22.71908066901809
[INSERT], 950000, 21.820629750271443
[INSERT], 952000, 24.805545194579135
[INSERT], 954000, 26.10002608242045
[INSERT], 956000, 21.254798361009275
[INSERT], 958000, 27.0242613174302
[INSERT], 960000, 22.30300343566441
[INSERT], 962000, 23.094365395560615
[INSERT], 964000, 23.00877902275615
[INSERT], 966000, 26.723443955751033
[INSERT], 968000, 22.6478503820276
[INSERT], 970000, 21.705314545656275
[INSERT], 972000, 33.79599567099567
[INSERT], 974000, 30.451013044684984
[INSERT], 976000, 31.732665784999057
[INSERT], 978000, 37.639169365593446
[INSERT], 980000, 46.45583897275724
[INSERT], 982000, 43.95974479720492
[INSERT], 984000, 43.3518750871323
[INSERT], 986000, 23.76159019937545
[INSERT], 988000, 24.606918626123353
[INSERT], 990000, 27.5704001107573
[INSERT], 992000, 21.911751856705987
[INSERT], 994000, 25.734571062740077
[INSERT], 996000, 23.770212765957446
[INSERT], 998000, 19.76242281681858
[INSERT], 1000000, 23.337562565475498
[INSERT], 1002000, 22.266820580474935
[INSERT], 1004000, 23.715518260252924
[INSERT], 1006000, 26.842347214710653
[INSERT], 1008000, 20.70732962734198
[INSERT], 1010000, 23.034411085450348
[INSERT], 1012000, 23.203655660377358
[INSERT], 1014000, 22.888144984416485
[INSERT], 1016000, 23.290093800045756
[INSERT], 1018000, 22.773242630385486
[INSERT], 1020000, 22.361266502573283
[INSERT], 1022000, 23.779439696106362
[INSERT], 1024000, 24.71550319588921
[INSERT], 1026000, 25.79447499680266
[INSERT], 1028000, 21.543974290305304
[INSERT], 1030000, 26.66702412868633
[INSERT], 1032000, 25.648845221385734
[INSERT], 1034000, 22.54272706047163
[INSERT], 1036000, 28.229826784959865
[INSERT], 1038000, 27.929544835104934
[INSERT], 1040000, 29.50279237844941
[INSERT], 1042000, 29.73504751257686
[INSERT], 1044000, 29.55733397037745
[INSERT], 1046000, 37.56029929577465
[INSERT], 1048000, 46.22422510441855
[INSERT], 1050000, 47.65045183618535
[INSERT], 1052000, 49.64362292051756
[INSERT], 1054000, 52.253761102048216
[INSERT], 1056000, 39.090798107736916
[INSERT], 1058000, 28.796697774587223
[INSERT], 1060000, 27.685409052572393
[INSERT], 1062000, 29.738996025320183
[INSERT], 1064000, 27.94923504867872
[INSERT], 1066000, 31.5146804835924
[INSERT], 1068000, 29.612205599170494
[INSERT], 1070000, 30.927643784786643
[INSERT], 1072000, 33.135021804763504
[INSERT], 1074000, 28.82459390139641
[INSERT], 1076000, 32.7472599378374
[INSERT], 1078000, 28.442400912460794
[INSERT], 1080000, 28.283820384889523
[INSERT], 1082000, 27.108586202204382
[INSERT], 1084000, 31.34020780856423
[INSERT], 1086000, 24.015067686874634
[INSERT], 1088000, 31.983102183963016
[INSERT], 1090000, 26.566313530910556
[INSERT], 1092000, 29.766681527715857
[INSERT], 1094000, 27.84010152284264
[INSERT], 1096000, 29.136863425925927
[INSERT], 1098000, 29.632221078935764
[INSERT], 1100000, 26.021705224850532
[INSERT], 1102000, 30.79083757519667
[INSERT], 1104000, 28.594110854503466
[INSERT], 1106000, 25.61182714177407
[INSERT], 1108000, 28.225441696113073
[INSERT], 1110000, 27.7109050650429
[INSERT], 1112000, 28.07306771786569
[INSERT], 1114000, 28.931558385183042
[INSERT], 1116000, 30.08498201438849
[INSERT], 1118000, 30.442393477926473
[INSERT], 1120000, 29.588968754584126
[INSERT], 1122000, 27.331268071045024
[INSERT], 1124000, 28.479187384571674
[INSERT], 1126000, 27.472130697419
[INSERT], 1128000, 31.580012751036023
[INSERT], 1130000, 28.181064073226544
[INSERT], 1132000, 33.40729783037475
[INSERT], 1134000, 26.09997362173569
[INSERT], 1136000, 27.76243473481726
[INSERT], 1138000, 36.73935617860852
[INSERT], 1140000, 33.15266065716778
[INSERT], 1142000, 44.26152601779455
[INSERT], 1144000, 42.657413119473574
[INSERT], 1146000, 50.286972938955316
[INSERT], 1148000, 50.34097209388283
[INSERT], 1150000, 54.23925370404243
[INSERT], 1152000, 44.99104774535809
[INSERT], 1154000, 29.387994143484626
[INSERT], 1156000, 27.835002782415135
[INSERT], 1158000, 30.129212634124226
[INSERT], 1160000, 23.912840187027935
[INSERT], 1162000, 25.145773324984347
[INSERT], 1164000, 27.296693981350664
[INSERT], 1166000, 28.318946497517928
[INSERT], 1168000, 24.808317815021727
[INSERT], 1170000, 25.435216786752623
[INSERT], 1172000, 27.3847637415622
[INSERT], 1174000, 31.293447737909517
[INSERT], 1176000, 26.146787800129786
[INSERT], 1178000, 26.632869006161265
[INSERT], 1180000, 27.623791102514506
[INSERT], 1182000, 25.075208913649025
[INSERT], 1184000, 27.037902041905777
[INSERT], 1186000, 27.564073550212164
[INSERT], 1188000, 29.871914707171022
[INSERT], 1190000, 25.280425963488845
[INSERT], 1192000, 24.110977804439113
[INSERT], 1194000, 25.124872318692542
[INSERT], 1196000, 26.795091700752078
[INSERT], 1198000, 27.3899518238128
[INSERT], 1200000, 28.38702810105024
[INSERT], 1202000, 27.841812621629135
[INSERT], 1204000, 28.759710144927535
[INSERT], 1206000, 27.042368350708365
[INSERT], 1208000, 26.88855788761002
[INSERT], 1210000, 27.28503075871497
[INSERT], 1212000, 25.252359974826934
[INSERT], 1214000, 29.80922525750112
[INSERT], 1216000, 25.73081890984242
[INSERT], 1218000, 36.40185387131952
[INSERT], 1220000, 31.238805970149254
[INSERT], 1222000, 30.625880551301684
[INSERT], 1224000, 28.93116827130335
[INSERT], 1226000, 26.223909912269217
[INSERT], 1228000, 27.650697741332184
[INSERT], 1230000, 25.521253648014213
[INSERT], 1232000, 31.5242886338626
[INSERT], 1234000, 26.57848875016257
[INSERT], 1236000, 38.22104247104247
[INSERT], 1238000, 32.750460971112474
[INSERT], 1240000, 37.05414890950113
[INSERT], 1242000, 46.21015958642391
[INSERT], 1244000, 47.223322332233224
[INSERT], 1246000, 46.88189655172414
[INSERT], 1248000, 58.452577975811586
[INSERT], 1250000, 61.834163155878976
[INSERT], 1252000, 31.542150948948066
[INSERT], 1254000, 29.48535871156662
[INSERT], 1256000, 27.02523874488404
[INSERT], 1258000, 28.749962990377497
[INSERT], 1260000, 30.967376731714584
[INSERT], 1262000, 26.767612325234154
[INSERT], 1264000, 26.141700404858298
[INSERT], 1266000, 28.087070511935973
[INSERT], 1268000, 27.789035392088827
[INSERT], 1270000, 29.55039102847868
[INSERT], 1272000, 27.40082191780822
[INSERT], 1274000, 32.19134396355353
[INSERT], 1276000, 26.585893210283455
[INSERT], 1278000, 30.656831104963885
[INSERT], 1280000, 29.195957820738137
[INSERT], 1282000, 23.213073005093378
[INSERT], 1284000, 30.186391392846758
[INSERT], 1286000, 25.76421618852459
[INSERT], 1288000, 27.918058088957487
[INSERT], 1290000, 30.16265784726398
[INSERT], 1292000, 27.68016643550624
[INSERT], 1294000, 27.192970459518598
[INSERT], 1296000, 30.454225890264404
[INSERT], 1298000, 29.263074255995377
[INSERT], 1300000, 27.579456026508353
[INSERT], 1302000, 28.875848130503826
[INSERT], 1304000, 29.415967645296586
[INSERT], 1306000, 27.63064671151998
[INSERT], 1308000, 28.783146227085407
[INSERT], 1310000, 27.070963364993215
[INSERT], 1312000, 25.94321601465393
[INSERT], 1314000, 27.508827152045985
[INSERT], 1316000, 27.392623843222644
[INSERT], 1318000, 31.866805244643427
[INSERT], 1320000, 26.193339500462535
[INSERT], 1322000, 29.283487722393765
[INSERT], 1324000, 25.627171376717655
[INSERT], 1326000, 26.389028089146777
[INSERT], 1328000, 25.835238217542056
[INSERT], 1330000, 29.210267534345626
[INSERT], 1332000, 27.53228003268864
[INSERT], 1334000, 28.21563342318059
[INSERT], 1336000, 27.380971993410213
[INSERT], 1338000, 27.932998324958124
[INSERT], 1340000, 28.266884686478033
[INSERT], 1342000, 27.341566019812728
[INSERT], 1344000, 27.1360075634792
[INSERT], 1346000, 26.230207903070358
[INSERT], 1348000, 26.806698688822536
[INSERT], 1350000, 25.424304314526424
[INSERT], 1352000, 25.07801681503462
[INSERT], 1354000, 29.068449353291673
[INSERT], 1356000, 32.315331291310656
[INSERT], 1358000, 27.387308533916848
[INSERT], 1360000, 30.25803014157406
[INSERT], 1362000, 27.745829799264914
[INSERT], 1364000, 29.36902286902287
[INSERT], 1366000, 31.838041889917193
[INSERT], 1368000, 39.046342477140485
[INSERT], 1370000, 47.478088526756224
[INSERT], 1372000, 47.61603375527426
[INSERT], 1374000, 54.94810341573882
[INSERT], 1376000, 54.86882055274426
[INSERT], 1378000, 43.36027111574557
[INSERT], 1380000, 29.57767277023036
[INSERT], 1382000, 26.500065989177774
[INSERT], 1384000, 27.824241580851655
[INSERT], 1386000, 29.42687049830957
[INSERT], 1388000, 29.895958986731003
[INSERT], 1390000, 27.98165902459358
[INSERT], 1392000, 29.295134818288393
[INSERT], 1394000, 26.787752355316286
[INSERT], 1396000, 25.114634146341462
[INSERT], 1398000, 30.028974739970284
[INSERT], 1400000, 28.740756421112053
[INSERT], 1402000, 26.778914770432205
[INSERT], 1404000, 28.67845844118493
[INSERT], 1406000, 25.7042071197411
[INSERT], 1408000, 29.009123823316436
[INSERT], 1410000, 26.052414149238317
[INSERT], 1412000, 30.27159745377387
[INSERT], 1414000, 25.422040607840632
[INSERT], 1416000, 26.692133935689608
[INSERT], 1418000, 28.257631430186546
[INSERT], 1420000, 26.005484216158372
[INSERT], 1422000, 24.94294403892944
[INSERT], 1424000, 27.629767313782185
[INSERT], 1426000, 31.42940526896987
[INSERT], 1428000, 29.92278747742324
[INSERT], 1430000, 27.59947966589073
[INSERT], 1432000, 29.538947677836568
[INSERT], 1434000, 26.374616717770962
[INSERT], 1436000, 27.699766194471188
[INSERT], 1438000, 27.238880421227655
[INSERT], 1440000, 31.85472384871024
[INSERT], 1442000, 25.055726759116588
[INSERT], 1444000, 29.960298507462685
[INSERT], 1446000, 24.81104368932039
[INSERT], 1448000, 28.313371266002846
[INSERT], 1450000, 31.1323029366306
[INSERT], 1452000, 27.16028773072747
[INSERT], 1454000, 26.57007853054705
[INSERT], 1456000, 26.778931948328673
[INSERT], 1458000, 28.648937707761238
[INSERT], 1460000, 29.92961745367603
[INSERT], 1462000, 28.25942727530479
[INSERT], 1464000, 30.10930509991053
[INSERT], 1466000, 27.00454232622161
[INSERT], 1468000, 28.564349324906637
[INSERT], 1470000, 27.362028786840302
[INSERT], 1472000, 26.71925935584822
[INSERT], 1474000, 25.858678756476685
[INSERT], 1476000, 30.220415311483613
[INSERT], 1478000, 32.52867132867133
[INSERT], 1480000, 36.99468977082169
[INSERT], 1482000, 43.45628062935259
[INSERT], 1484000, 44.63467874794069
[INSERT], 1486000, 46.685521235521236
[INSERT], 1488000, 54.79665629860031
[INSERT], 1490000, 56.85872522347454
[INSERT], 1492000, 43.08907009565627
[INSERT], 1494000, 29.2198013932118
[INSERT], 1496000, 26.631664853101196
[INSERT], 1498000, 29.57180616740088
[INSERT], 1500000, 27.469385044494622
[INSERT], 1502000, 28.007651976760663
[INSERT], 1504000, 33.172959604286895
[INSERT], 1506000, 27.231929347826085
[INSERT], 1508000, 27.372714870395633
[INSERT], 1510000, 29.842176665661743
[INSERT], 1512000, 26.176892950391643
[INSERT], 1514000, 31.079540158458908
[INSERT], 1516000, 26.078090255068673
[INSERT], 1518000, 27.008145533532446
[INSERT], 1520000, 29.48201655379985
[INSERT], 1522000, 28.884523642486318
[INSERT], 1524000, 25.800103573278093
[INSERT], 1526000, 28.191594736097354
[INSERT], 1528000, 30.88256118208404
[INSERT], 1530000, 27.310880829015545
[INSERT], 1532000, 26.74649392279952
[INSERT], 1534000, 28.464382583868666
[INSERT], 1536000, 26.200469238790408
[INSERT], 1538000, 29.269400352733687
[INSERT], 1540000, 27.193758865248228
[INSERT], 1542000, 24.62597751710655
[INSERT], 1544000, 30.16165299301124
[INSERT], 1546000, 28.27930241989996
[INSERT], 1548000, 32.93591654247392
[INSERT], 1550000, 29.05427944403804
[INSERT], 1552000, 28.57228400342173
[INSERT], 1554000, 29.269021339220014
[INSERT], 1556000, 32.62358276643991
[INSERT], 1558000, 27.189016949152542
[INSERT], 1560000, 29.505026611472502
[INSERT], 1562000, 25.443943879521175
[INSERT], 1564000, 27.967104353835524
[INSERT], 1566000, 28.077195467422097
[INSERT], 1568000, 25.771334096400864
[INSERT], 1570000, 26.647294589178358
[INSERT], 1572000, 25.6890627003462
[INSERT], 1574000, 28.75711820534944
[INSERT], 1576000, 26.99876356642396
[INSERT], 1578000, 27.24972647702407
[INSERT], 1580000, 26.36132711249352
[INSERT], 1582000, 27.102821486706457
[INSERT], 1584000, 26.50338028169014
[INSERT], 1586000, 30.675735950044604
[INSERT], 1588000, 27.349307629649743
[INSERT], 1590000, 29.793871866295266
[INSERT], 1592000, 27.960901627939336
[INSERT], 1594000, 28.76878612716763
[INSERT], 1596000, 27.603781396632623
[INSERT], 1598000, 30.36337517011946
[INSERT], 1600000, 25.756911096690462
[INSERT], 1602000, 27.661740331491714
[INSERT], 1604000, 28.608400692840647
[INSERT], 1606000, 28.83481758115484
[INSERT], 1608000, 29.273273273273272
[INSERT], 1610000, 31.320143080706462
[INSERT], 1612000, 33.692887931034484
[INSERT], 1614000, 35.50653120464441
[INSERT], 1616000, 40.20263401109057
[INSERT], 1618000, 48.7503133617448
[INSERT], 1620000, 53.27268951194185
[INSERT], 1622000, 51.39676034348165
[INSERT], 1624000, 60.99219062875451
[INSERT], 1626000, 49.50318033350524
[INSERT], 1628000, 30.981666923432446
[INSERT], 1630000, 24.967573611628772
[INSERT], 1632000, 28.94514952589351
[INSERT], 1634000, 29.85297247985404
[INSERT], 1636000, 29.145394166907305
[INSERT], 1638000, 28.98291457286432
[INSERT], 1640000, 23.797903109182936
[INSERT], 1642000, 30.476111529766392
[INSERT], 1644000, 30.338179615326368
[INSERT], 1646000, 26.83143049026192
[INSERT], 1648000, 28.96134772462077
[INSERT], 1650000, 25.665210127233003
[INSERT], 1652000, 27.01934262139862
[INSERT], 1654000, 30.13099520383693
[INSERT], 1656000, 24.73175227328582
[INSERT], 1658000, 26.11950861263186
[INSERT], 1660000, 25.946259892775082
[INSERT], 1662000, 32.78897715988084
[INSERT], 1664000, 25.452068617558023
[INSERT], 1666000, 28.520011517420098
[INSERT], 1668000, 27.74869109947644
[INSERT], 1670000, 26.872184459549512
[INSERT], 1672000, 30.26363774502355
[INSERT], 1674000, 27.755271296035986
[INSERT], 1676000, 27.91872399445215
[INSERT], 1678000, 23.693216417001583
[INSERT], 1680000, 25.472197815990963
[INSERT], 1682000, 30.30697050938338
[INSERT], 1684000, 24.33703927492447
[INSERT], 1686000, 31.33754541146738
[INSERT], 1688000, 31.558220258756705
[INSERT], 1690000, 25.358535967578522
[INSERT], 1692000, 29.238206513801664
[INSERT], 1694000, 25.691437387503214
[INSERT], 1696000, 28.680555555555557
[INSERT], 1698000, 27.301612903225806
[INSERT], 1700000, 25.688068691528898
[INSERT], 1702000, 31.624026176378933
[INSERT], 1704000, 28.189500280741157
[INSERT], 1706000, 27.46648389307745
[INSERT], 1708000, 29.833307891924896
[INSERT], 1710000, 24.47972972972973
[INSERT], 1712000, 31.874105865522175
[INSERT], 1714000, 28.150996351389278
[INSERT], 1716000, 28.725930215723178
[INSERT], 1718000, 28.56591457357741
[INSERT], 1720000, 29.20418543816306
[INSERT], 1722000, 26.030777324740235
[INSERT], 1724000, 29.728683338354926
[INSERT], 1726000, 24.1050250059538
[INSERT], 1728000, 31.400062952470883
[INSERT], 1730000, 30.005194419709113
[INSERT], 1732000, 27.60977307531672
[INSERT], 1734000, 33.6800134589502
[INSERT], 1736000, 30.79090909090909
[INSERT], 1738000, 38.22661243463103
[INSERT], 1740000, 39.02149025908817
[INSERT], 1742000, 51.34282178217822
[INSERT], 1744000, 45.922372821686324
[INSERT], 1746000, 48.24433292957259
[INSERT], 1748000, 53.51264786169245
[INSERT], 1750000, 36.40857853901332
[INSERT], 1752000, 27.648489107519325
[INSERT], 1754000, 24.733482087517046
[INSERT], 1756000, 24.7533211456429
[INSERT], 1758000, 35.22421763869132
[INSERT], 1760000, 24.245685037495537
[INSERT], 1762000, 31.9311956171447
[INSERT], 1764000, 30.901337021668972
[INSERT], 1766000, 25.065031446540882
[INSERT], 1768000, 30.14921265861489
[INSERT], 1770000, 27.690871934604903
[INSERT], 1772000, 27.387358854310108
[INSERT], 1774000, 28.269957686882933
[INSERT], 1776000, 27.156245648238407
[INSERT], 1778000, 29.441322797775825
[INSERT], 1780000, 29.187418466444413
[INSERT], 1782000, 29.003735632183908
[INSERT], 1784000, 25.163793103448278
[INSERT], 1786000, 32.67044718081659
[INSERT], 1788000, 24.9088525408915
[INSERT], 1790000, 26.514906585398172
[INSERT], 1792000, 29.635436677996157
[INSERT], 1794000, 27.912042919666806
[INSERT], 1796000, 27.36611946475376
[INSERT], 1798000, 25.316662313920084
[INSERT], 1800000, 28.693661971830984
[INSERT], 1802000, 27.005065315915754
[INSERT], 1804000, 30.553220441487753
[INSERT], 1806000, 28.79405855338691
[INSERT], 1808000, 28.262420382165605
[INSERT], 1810000, 29.521585383822014
[INSERT], 1812000, 30.322570819372526
[INSERT], 1814000, 27.226332970620238
