YCSB Client 0.1
Command line: -load -db com.yahoo.ycsb.db.MapKeeperClient -P workloads/workloada -p measurementtype=timeseries -p timeseries.granularity=2000 -s
 0 sec: 0 operations; 
[INSERT], 926000, 11.084862258189679
[INSERT], 928000, 10.754899849235407
[INSERT], 930000, 11.496753806377479
[INSERT], 932000, 10.560756601668349
[INSERT], 934000, 11.305799151343706
[INSERT], 936000, 80.80770774789241
[INSERT], 938000, 9.43147023716851
[INSERT], 940000, 29.049785867237688
[INSERT], 942000, 11.624262067368909
[INSERT], 944000, 11.188882046688686
[INSERT], 946000, 11.3051029644716
[INSERT], 948000, 10.968959823885525
[INSERT], 950000, 11.094906255185
[INSERT], 952000, 10.838145307248125
[INSERT], 954000, 20.410472218084315
[INSERT], 956000, 26.147031843795048
[INSERT], 958000, 12.103479521565784
[INSERT], 960000, 11.761517936554995
[INSERT], 962000, 11.423386866319941
[INSERT], 964000, 11.071294662549626
[INSERT], 966000, 11.121363258520367
[INSERT], 968000, 11.17237717288022
[INSERT], 970000, 10.90912010276172
[INSERT], 1026000, 338.80433632998415
[INSERT], 1028000, 42.04481307254271
[INSERT], 1030000, 24.498455310535846
[INSERT], 1032000, 10.966832958719369
[INSERT], 1034000, 11.137052725448667
[INSERT], 1036000, 11.236639505479067
[INSERT], 1038000, 11.197231252101782
[INSERT], 1040000, 11.223993712457194
[INSERT], 1042000, 12.130822596630328
[INSERT], 1044000, 19.726387470207694
[INSERT], 1046000, 29.291636150578586
[INSERT], 1048000, 12.485730344095423
[INSERT], 1050000, 11.520954631924829
[INSERT], 1052000, 11.845237389603462
[INSERT], 1054000, 11.843033927408372
[INSERT], 1056000, 11.679165936569126
[INSERT], 1058000, 11.719015580736544
[INSERT], 1060000, 10.961002785515321
[INSERT], 1102000, 4418.919387755102
[INSERT], 1104000, 10.505021141649049
[INSERT], 1106000, 135.74341661039838
[INSERT], 1108000, 11.545875007226687
[INSERT], 1110000, 11.428163544997716
[INSERT], 1112000, 11.950751902222756
[INSERT], 1114000, 11.457644569009895
[INSERT], 1116000, 11.59163912564504
[INSERT], 1118000, 11.711697355996224
[INSERT], 1120000, 12.303431798436142
[INSERT], 1122000, 16.71271139099081
[INSERT], 1124000, 34.86185167232186
[INSERT], 1126000, 11.692879293195249
[INSERT], 1128000, 11.963785466299534
[INSERT], 1130000, 11.900941148439362
[INSERT], 1132000, 11.564296870480709
[INSERT], 1134000, 11.744930943285336
[INSERT], 1136000, 11.599872330547818
[INSERT], 1138000, 13.192241379310344
[INSERT], 1190000, 862.3693145419603
[INSERT], 1192000, 11.851555281798584
[INSERT], 1194000, 102.97448015122873
[INSERT], 1196000, 29.08749352219727
[INSERT], 1198000, 11.753980422219602
[INSERT], 1200000, 11.901145196700885
[INSERT], 1202000, 11.922673031026253
[INSERT], 1204000, 11.545817655571636
[INSERT], 1206000, 12.221727732731818
[INSERT], 1208000, 11.613402852323263
[INSERT], 1210000, 27.190611664295876
[INSERT], 1212000, 15.893229166666666
[INSERT], 1214000, 17.16553933784265
[INSERT], 1216000, 11.414764947512552
[INSERT], 1218000, 11.90826781034072
[INSERT], 1220000, 12.064257270423555
[INSERT], 1222000, 11.85373665480427
[INSERT], 1224000, 11.876095118898624
[INSERT], 1226000, 11.832751701273775
[INSERT], 1228000, 21.830297535646583
[INSERT], 1230000, 22.168810103116673
[INSERT], 1232000, 14.146938775510204
[INSERT], 1234000, 11.969602680708473
[INSERT], 1236000, 12.0643859543456
[INSERT], 1238000, 11.97310733109727
[INSERT], 1240000, 12.016501053899427
[INSERT], 1242000, 11.634594154900935
[INSERT], 1244000, 11.984698013781921
[INSERT], 1308000, 340.7279198523596
[INSERT], 1310000, 104.78881578947369
[INSERT], 1312000, 39.156691729323306
[INSERT], 1314000, 11.846130899111031
[INSERT], 1316000, 12.028023422562141
[INSERT], 1318000, 11.996638251890984
[INSERT], 1320000, 11.929027636841163
[INSERT], 1322000, 12.12753640850649
[INSERT], 1324000, 12.350230698246694
[INSERT], 1326000, 73.85228951255539
[INSERT], 1328000, 8.88930126682502
[INSERT], 1330000, 50.72892676186089
[INSERT], 1332000, 10.643599168930798
[INSERT], 1334000, 9.727166561237896
[INSERT], 1336000, 11.441926019674394
[INSERT], 1338000, 12.385629775696327
[INSERT], 1340000, 12.311194859755345
[INSERT], 1342000, 12.668592436974789
[INSERT], 1344000, 41.30427860696518
[INSERT], 1346000, 8.528459397925626
[INSERT], 1348000, 21.559967453213996
[INSERT], 1350000, 11.878906714200832
[INSERT], 1352000, 10.79786084701815
[INSERT], 1354000, 12.829856876965534
[INSERT], 1356000, 12.545186208629028
[INSERT], 1358000, 12.762527928503033
[INSERT], 1360000, 12.31506545373863
[INSERT], 1362000, 35.12957110609481
[INSERT], 1364000, 14.142642749946402
[INSERT], 1366000, 19.870136282836263
[INSERT], 1368000, 12.639531220464999
[INSERT], 1370000, 12.339543491671808
[INSERT], 1372000, 12.260957892144791
[INSERT], 1374000, 10.691598742741462
[INSERT], 1376000, 9.468176914778857
[INSERT], 1378000, 10.480513525905549
[INSERT], 1380000, 18.854977098251727
[INSERT], 1382000, 41.16360952983344
[INSERT], 1384000, 9.541351981351982
[INSERT], 1386000, 9.516001523954662
[INSERT], 1388000, 10.781329439125967
[INSERT], 1390000, 12.53014263074485
[INSERT], 1392000, 13.145868465430016
[INSERT], 1394000, 9.22680965147453
[INSERT], 1396000, 26.1320110897846
[INSERT], 1398000, 16.253550198150595
[INSERT], 1400000, 13.397953119841532
[INSERT], 1402000, 9.07092648859462
[INSERT], 1404000, 9.238163491769928
[INSERT], 1406000, 9.392675817976682
[INSERT], 1408000, 12.20505772402419
[INSERT], 1410000, 12.925727548652027
[INSERT], 1412000, 24.536960492165722
[INSERT], 1414000, 15.153545941123996
[INSERT], 1416000, 15.075626892100303
[INSERT], 1418000, 9.44805409750792
[INSERT], 1420000, 9.672214427403357
[INSERT], 1422000, 9.602469254419677
[INSERT], 1424000, 9.613275613275613
[INSERT], 1426000, 9.648154419234677
[INSERT], 1428000, 17.674351909126695
[INSERT], 1430000, 37.844116534241394
[INSERT], 1432000, 9.3093397895521
[INSERT], 1434000, 9.083075663877773
[INSERT], 1436000, 9.332275675423451
[INSERT], 1438000, 9.62550078383557
[INSERT], 1440000, 16.278025034770515
[INSERT], 1442000, 13.527435843939077
[INSERT], 1444000, 22.59367681498829
[INSERT], 1446000, 11.57906245729124
[INSERT], 1448000, 21.476712328767125
[INSERT], 1450000, 13.429028388644543
[INSERT], 1452000, 12.550860228557076
[INSERT], 1454000, 11.400444748546015
[INSERT], 1456000, 11.773929433940037
[INSERT], 1458000, 12.386512954010165
[INSERT], 1460000, 11.854797519153594
[INSERT], 1622000, 1010.4228375855631
[INSERT], 1624000, 30.10909090909091
[INSERT], 1626000, 61.13468414779499
[INSERT], 1628000, 12.936268829663963
[INSERT], 1630000, 12.215248835498898
[INSERT], 1632000, 12.44603066228043
[INSERT], 1634000, 12.300338565712527
[INSERT], 1636000, 11.6653405101802
[INSERT], 1638000, 11.951377245508983
[INSERT], 1640000, 11.948867924528303
[INSERT], 1642000, 18.120898007411785
[INSERT], 1644000, 58.76879976408139
[INSERT], 1646000, 12.984526738314127
[INSERT], 1648000, 12.638983693591202
[INSERT], 1650000, 12.981873700623701
[INSERT], 1652000, 12.844414466499646
[INSERT], 1654000, 12.71394062678787
[INSERT], 1656000, 13.168269864277244
[INSERT], 1658000, 13.424748447869835
[INSERT], 1708000, 485.6833026456052
[INSERT], 1710000, 10.047371836469825
[INSERT], 1712000, 179.18274111675126
[INSERT], 1714000, 27.978837396196088
[INSERT], 1716000, 12.15190255080504
[INSERT], 1718000, 12.206262971554144
[INSERT], 1720000, 12.039417205731214
[INSERT], 1722000, 12.734835025380711
[INSERT], 1724000, 12.576901302132478
[INSERT], 1726000, 12.253569971440228
[INSERT], 1728000, 39.171897289586305
[INSERT], 1730000, 8.683672729907965
[INSERT], 1732000, 26.96080508474576
[INSERT], 1734000, 12.92140566716838
[INSERT], 1736000, 12.497800086757142
[INSERT], 1738000, 12.583696682464454
[INSERT], 1740000, 12.576480263157896
[INSERT], 1742000, 12.483844451470123
[INSERT], 1744000, 12.278349898215783
[INSERT], 1746000, 13.249736842105262
[INSERT], 1748000, 17.131753697555087
[INSERT], 1750000, 40.587786259541986
[INSERT], 1752000, 12.623793406042372
[INSERT], 1754000, 12.706199974590268
[INSERT], 1756000, 11.802943436373308
[INSERT], 1758000, 12.296448758908824
[INSERT], 1760000, 12.062298864533366
[INSERT], 1762000, 12.708842836915949
[INSERT], 1764000, 14.604756667583173
[INSERT], 1828000, 529.5709511777651
[INSERT], 1830000, 27.886439732142858
[INSERT], 1832000, 9.994694960212202
[INSERT], 1834000, 44.540057306590256
[INSERT], 1836000, 12.872167868177137
[INSERT], 1838000, 12.701823495774827
[INSERT], 1840000, 12.408602817950468
[INSERT], 1842000, 12.59736493727542
[INSERT], 1844000, 12.867117117117116
[INSERT], 1846000, 13.25087847245243
[INSERT], 1848000, 17.367534200867535
[INSERT], 1850000, 17.73525886864813
[INSERT], 1852000, 35.32462027552102
[INSERT], 1854000, 13.454706202393906
[INSERT], 1856000, 13.098297567021069
[INSERT], 1858000, 13.513375453690012
[INSERT], 1860000, 13.137831261918853
[INSERT], 1862000, 12.780185957037512
[INSERT], 1864000, 12.880926272334387
[INSERT], 1866000, 12.813485906387381
[INSERT], 1868000, 60.7255548890222
[INSERT], 1870000, 8.659610983981693
[INSERT], 1872000, 25.993818753273967
[INSERT], 1874000, 12.395988112927192
[INSERT], 1876000, 12.193743139407244
[INSERT], 1878000, 12.567343347369745
[INSERT], 1880000, 13.03695496317539
[INSERT], 1882000, 12.21497808236093
[INSERT], 1884000, 12.586531178995203
[INSERT], 1886000, 12.666991552956466
[INSERT], 1938000, 355.00814138204925
[INSERT], 1940000, 32.61000355998576
[INSERT], 1942000, 58.16214765100671
[INSERT], 1944000, 12.292718894009216
[INSERT], 1946000, 13.39224224559523
[INSERT], 1948000, 12.6439248754312
[INSERT], 1950000, 12.403115690168818
[INSERT], 1952000, 12.474056165147852
[INSERT], 1954000, 14.253089049850873
[INSERT], 1956000, 11.683525635464562
[INSERT], 1958000, 20.73406335549472
[INSERT], 1960000, 20.128763373973626
[INSERT], 1962000, 16.998999928566327
[INSERT], 1964000, 13.8258916228919
[INSERT], 1966000, 14.078521450279172
[INSERT], 1968000, 13.654723351477985
[INSERT], 1970000, 13.53167012239984
[INSERT], 1972000, 13.741742772780334
[INSERT], 1974000, 14.068402533427165
[INSERT], 1976000, 13.188427101429907
[INSERT], 2016000, 191.3112969538404
[INSERT], 2018000, 58.102141102141104
[INSERT], 2020000, 20.065112743856094
[INSERT], 2022000, 12.93086529884032
[INSERT], 2024000, 12.418224734455556
[INSERT], 2026000, 13.05465200500428
[INSERT], 2028000, 13.305798252581415
[INSERT], 2030000, 13.257593845337578
[INSERT], 2032000, 13.37997997997998
[INSERT], 2034000, 67.1527871054399
[INSERT], 2036000, 8.441871156830068
[INSERT], 2038000, 32.94011196458794
[INSERT], 2040000, 13.839263377345379
[INSERT], 2042000, 12.905052712779636
[INSERT], 2044000, 13.11752686045745
[INSERT], 2046000, 12.657575179604551
[INSERT], 2048000, 11.717574559618626
[INSERT], 2050000, 11.110768886151089
[INSERT], 2052000, 10.082992306433132
[INSERT], 2100000, 262.46191947166596
[INSERT], 2102000, 101.00912052117263
[INSERT], 2106000, 34.02248953974895
[INSERT], 2108000, 10.280499028530524
[INSERT], 2110000, 11.212286115007013
[INSERT], 2112000, 10.22946872278293
[INSERT], 2114000, 10.54289176941722
[INSERT], 2116000, 10.935697477152083
[INSERT], 2118000, 61.45761670761671
[INSERT], 2120000, 10.781609195402298
[INSERT], 2122000, 26.56911405426257
[INSERT], 2124000, 11.868226822682269
[INSERT], 2126000, 13.681562732751033
[INSERT], 2128000, 11.079840319361278
[INSERT], 2130000, 12.015166104959075
[INSERT], 2132000, 10.896564864717732
[INSERT], 2134000, 12.30769704054636
[INSERT], 2136000, 49.18986719134284
[INSERT], 2138000, 9.555531697890386
[INSERT], 2140000, 26.095864438914564
[INSERT], 2142000, 12.89562354763749
[INSERT], 2144000, 11.686648501362399
[INSERT], 2146000, 12.812936610608022
[INSERT], 2148000, 10.695369877594466
[INSERT], 2150000, 11.140707424065745
[INSERT], 2152000, 11.543233082706767
[INSERT], 2204000, 403.4799414799415
[INSERT], 2206000, 28.333333333333332
[INSERT], 2208000, 66.44646924829158
[INSERT], 2210000, 39.865694282380396
[INSERT], 2212000, 12.44189954565258
[INSERT], 2214000, 12.386736907344282
[INSERT], 2216000, 12.386854983584216
[INSERT], 2218000, 11.76133890228837
[INSERT], 2220000, 13.592179916604005
[INSERT], 2222000, 12.53315649867374
[INSERT], 2224000, 12.78969178969179
[INSERT], 2226000, 17.17313432835821
[INSERT], 2228000, 28.780988117573482
[INSERT], 2230000, 12.73414539829853
[INSERT], 2232000, 8.938694202780713
