========= C++ THREADED
01:32:07 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:24 AM    3   41.18    0.00   50.00    0.00    0.00    7.84    0.00    0.98      0.00
01:32:24 AM    4   38.38    0.00   54.55    0.00    0.00    6.06    0.00    1.01      0.00
01:32:24 AM    5   40.40    0.00   51.52    0.00    0.00    7.07    0.00    1.01      0.00
01:32:24 AM    6   38.00    0.00   53.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:24 AM    7   40.00    0.00   53.00    0.00    0.00    6.00    0.00    1.00      0.00
01:32:24 AM    8   40.00    0.00   50.00    0.00    0.00    9.00    0.00    1.00      0.00
01:32:24 AM    9   39.00    0.00   53.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:24 AM   10   39.00    0.00   52.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:24 AM   11   37.00    0.00   53.00    0.00    0.00    9.00    0.00    1.00      0.00
01:32:24 AM   12   36.63    0.00   55.45    0.00    0.00    6.93    0.00    0.99      0.00
01:32:24 AM   13   42.00    0.00   50.00    0.00    0.00    7.00    0.00    1.00      1.00
01:32:24 AM   14   36.36    0.00   55.56    0.00    0.00    7.07    0.00    1.01      2.00
01:32:24 AM   15   39.00    0.00   55.00    0.00    0.00    5.00    0.00    1.00      6.00

01:32:24 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:25 AM  all   40.64    0.00   50.94    0.00    0.00    7.87    0.00    0.56   1009.90
01:32:25 AM    0   49.50    0.00   30.69    0.00    0.00   19.80    0.00    0.00    991.09
01:32:25 AM    1   41.00    0.00   51.00    0.00    0.00    8.00    0.00    0.00      0.00
01:32:25 AM    2   40.00    0.00   51.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:25 AM    3   37.37    0.00   55.56    0.00    0.00    7.07    0.00    0.00      0.00
01:32:25 AM    4   40.00    0.00   51.00    0.00    0.00    8.00    0.00    1.00      6.93
01:32:25 AM    5   42.42    0.00   51.52    0.00    0.00    6.06    0.00    0.00      0.00
01:32:25 AM    6   40.59    0.00   49.50    0.00    0.00    8.91    0.00    0.99      0.00
01:32:25 AM    7   41.00    0.00   52.00    0.00    0.00    6.00    0.00    1.00      0.00
01:32:25 AM    8   42.57    0.00   48.51    0.00    0.00    8.91    0.00    0.00      0.00
01:32:25 AM    9   37.62    0.00   52.48    0.00    0.00    8.91    0.00    0.99      0.00
01:32:25 AM   10   38.38    0.00   53.54    0.00    0.00    7.07    0.00    1.01      0.00
01:32:25 AM   11   38.38    0.00   56.57    0.00    0.00    4.04    0.00    1.01      0.00
01:32:25 AM   12   37.00    0.00   57.00    0.00    0.00    6.00    0.00    0.00      0.99
01:32:25 AM   13   40.40    0.00   53.54    0.00    0.00    6.06    0.00    0.00      1.98
01:32:25 AM   14   42.57    0.00   49.50    0.00    0.00    6.93    0.00    0.99      1.98
01:32:25 AM   15   41.00    0.00   52.00    0.00    0.00    6.00    0.00    1.00      6.93

01:32:25 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:26 AM  all   39.73    0.00   51.47    0.00    0.00    8.06    0.00    0.75   1020.00
01:32:26 AM    0   49.00    0.00   29.00    0.00    0.00   21.00    0.00    1.00   1001.00
01:32:26 AM    1   39.60    0.00   50.50    0.00    0.00    8.91    0.00    0.99      0.00
01:32:26 AM    2   40.00    0.00   54.00    0.00    0.00    5.00    0.00    1.00      0.00
01:32:26 AM    3   37.00    0.00   55.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:26 AM    4   36.63    0.00   55.45    0.00    0.00    6.93    0.00    0.99      0.00
01:32:26 AM    5   40.20    0.00   51.96    0.00    0.00    6.86    0.00    0.98      0.00
01:32:26 AM    6   37.37    0.00   54.55    0.00    0.00    7.07    0.00    1.01      0.00
01:32:26 AM    7   40.00    0.00   51.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:26 AM    8   40.40    0.00   50.51    0.00    0.00    8.08    0.00    1.01      0.00
01:32:26 AM    9   42.42    0.00   49.49    0.00    0.00    8.08    0.00    0.00      0.00
01:32:26 AM   10   41.41    0.00   52.53    0.00    0.00    6.06    0.00    0.00      0.00
01:32:26 AM   11   36.00    0.00   54.00    0.00    0.00    9.00    0.00    1.00      0.00
01:32:26 AM   12   37.37    0.00   55.56    0.00    0.00    7.07    0.00    0.00      0.00
01:32:26 AM   13   39.00    0.00   54.00    0.00    0.00    7.00    0.00    0.00      1.00
01:32:26 AM   14   38.00    0.00   54.00    0.00    0.00    7.00    0.00    1.00      2.00
01:32:26 AM   15   40.00    0.00   52.00    0.00    0.00    7.00    0.00    1.00     16.00

01:32:26 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:27 AM  all   40.57    0.00   50.56    0.00    0.00    8.05    0.00    0.81   1011.00
01:32:27 AM    0   48.00    0.00   31.00    0.00    0.00   21.00    0.00    0.00   1001.00
01:32:27 AM    1   38.00    0.00   55.00    0.00    0.00    6.00    0.00    1.00      0.00
01:32:27 AM    2   38.61    0.00   52.48    0.00    0.00    7.92    0.00    0.99      0.00
01:32:27 AM    3   40.59    0.00   52.48    0.00    0.00    5.94    0.00    0.99      0.00
01:32:27 AM    4   39.00    0.00   53.00    0.00    0.00    8.00    0.00    0.00      1.00
01:32:27 AM    5   42.42    0.00   50.51    0.00    0.00    6.06    0.00    1.01      0.00
01:32:27 AM    6   43.00    0.00   49.00    0.00    0.00    8.00    0.00    0.00      0.00
01:32:27 AM    7   42.57    0.00   50.50    0.00    0.00    6.93    0.00    0.00      0.00
01:32:27 AM    8   39.00    0.00   50.00    0.00    0.00   10.00    0.00    1.00      0.00
01:32:27 AM    9   39.39    0.00   53.54    0.00    0.00    6.06    0.00    1.01      0.00
01:32:27 AM   10   41.00    0.00   50.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:27 AM   11   37.62    0.00   53.47    0.00    0.00    7.92    0.00    0.99      0.00
01:32:27 AM   12   39.00    0.00   53.00    0.00    0.00    7.00    0.00    1.00      1.00
01:32:27 AM   13   42.00    0.00   51.00    0.00    0.00    6.00    0.00    1.00      2.00
01:32:27 AM   14   39.60    0.00   52.48    0.00    0.00    6.93    0.00    0.99      2.00
01:32:27 AM   15   41.00    0.00   52.00    0.00    0.00    7.00    0.00    0.00      4.00

01:32:27 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:28 AM  all   40.22    0.00   50.66    0.00    0.00    8.18    0.00    0.94   1032.00
01:32:28 AM    0   48.00    0.00   28.00    0.00    0.00   23.00    0.00    1.00   1001.00
01:32:28 AM    1   40.40    0.00   51.52    0.00    0.00    8.08    0.00    0.00      0.00
01:32:28 AM    2   40.40    0.00   51.52    0.00    0.00    7.07    0.00    1.01      0.00
01:32:28 AM    3   40.40    0.00   51.52    0.00    0.00    7.07    0.00    1.01      0.00
01:32:28 AM    4   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:28 AM    5   35.64    0.00   54.46    0.00    0.00    8.91    0.00    0.99      0.00
01:32:28 AM    6   40.59    0.00   52.48    0.00    0.00    5.94    0.00    0.99      0.00
01:32:28 AM    7   38.78    0.00   53.06    0.00    0.00    7.14    0.00    1.02      0.00
01:32:28 AM    8   41.00    0.00   50.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:28 AM    9   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:28 AM   10   39.60    0.00   51.49    0.00    0.00    7.92    0.00    0.99      0.00
01:32:28 AM   11   39.39    0.00   53.54    0.00    0.00    7.07    0.00    0.00      0.00
01:32:28 AM   12   38.61    0.00   52.48    0.00    0.00    7.92    0.00    0.99      0.00
01:32:28 AM   13   38.38    0.00   53.54    0.00    0.00    7.07    0.00    1.01      1.00
01:32:28 AM   14   42.00    0.00   52.00    0.00    0.00    5.00    0.00    1.00      2.00
01:32:28 AM   15   39.00    0.00   54.00    0.00    0.00    6.00    0.00    1.00     28.00

01:32:28 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:29 AM  all   39.56    0.00   51.44    0.00    0.00    7.88    0.00    1.12   1024.24
01:32:29 AM    0   46.46    0.00   33.33    0.00    0.00   18.18    0.00    2.02   1011.11
01:32:29 AM    1   37.00    0.00   55.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:29 AM    2   38.61    0.00   52.48    0.00    0.00    7.92    0.00    0.99      0.00
01:32:29 AM    3   38.00    0.00   54.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:29 AM    4   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      1.01
01:32:29 AM    5   37.00    0.00   56.00    0.00    0.00    6.00    0.00    1.00      0.00
01:32:29 AM    6   37.62    0.00   53.47    0.00    0.00    6.93    0.00    1.98      0.00
01:32:29 AM    7   39.22    0.00   51.96    0.00    0.00    7.84    0.00    0.98      0.00
01:32:29 AM    8   40.00    0.00   49.00    0.00    0.00   10.00    0.00    1.00      0.00
01:32:29 AM    9   37.62    0.00   53.47    0.00    0.00    7.92    0.00    0.99      0.00
01:32:29 AM   10   40.00    0.00   52.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:29 AM   11   39.60    0.00   51.49    0.00    0.00    6.93    0.00    1.98      0.00
01:32:29 AM   12   39.00    0.00   53.00    0.00    0.00    7.00    0.00    1.00      1.01
01:32:29 AM   13   39.60    0.00   52.48    0.00    0.00    6.93    0.00    0.99      2.02
01:32:29 AM   14   39.00    0.00   52.00    0.00    0.00    8.00    0.00    1.00      2.02
01:32:29 AM   15   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      7.07

01:32:29 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:30 AM  all   41.57    0.00   49.63    0.00    0.00    7.62    0.00    1.19   1003.96
01:32:30 AM    0   47.52    0.00   31.68    0.00    0.00   19.80    0.00    0.99    991.09
01:32:30 AM    1   40.00    0.00   52.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:30 AM    2   42.42    0.00   49.49    0.00    0.00    7.07    0.00    1.01      0.00
01:32:30 AM    3   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:30 AM    4   42.00    0.00   51.00    0.00    0.00    6.00    0.00    1.00      0.99
01:32:30 AM    5   39.60    0.00   50.50    0.00    0.00    7.92    0.00    1.98      0.00
01:32:30 AM    6   44.44    0.00   47.47    0.00    0.00    7.07    0.00    1.01      0.00
01:32:30 AM    7   40.00    0.00   52.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:30 AM    8   39.60    0.00   50.50    0.00    0.00    8.91    0.00    0.99      0.00
01:32:30 AM    9   42.57    0.00   48.51    0.00    0.00    6.93    0.00    1.98      0.00
01:32:30 AM   10   42.00    0.00   51.00    0.00    0.00    6.00    0.00    1.00      0.00
01:32:30 AM   11   43.00    0.00   51.00    0.00    0.00    5.00    0.00    1.00      0.00
01:32:30 AM   12   40.00    0.00   49.00    0.00    0.00    9.00    0.00    2.00      0.00
01:32:30 AM   13   41.58    0.00   51.49    0.00    0.00    4.95    0.00    1.98      0.99
01:32:30 AM   14   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      4.95
01:32:30 AM   15   37.00    0.00   56.00    0.00    0.00    6.00    0.00    1.00      5.94

01:32:30 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:31 AM  all   40.35    0.00   50.03    0.00    0.00    8.31    0.00    1.31   1019.00
01:32:31 AM    0   51.00    0.00   27.00    0.00    0.00   21.00    0.00    1.00   1001.00
01:32:31 AM    1   39.00    0.00   53.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:31 AM    2   39.60    0.00   50.50    0.00    0.00    7.92    0.00    1.98      0.00
01:32:31 AM    3   40.00    0.00   52.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:31 AM    4   41.00    0.00   50.00    0.00    0.00    8.00    0.00    1.00      5.00
01:32:31 AM    5   38.38    0.00   53.54    0.00    0.00    7.07    0.00    1.01      0.00
01:32:31 AM    6   40.00    0.00   52.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:31 AM    7   38.00    0.00   53.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:31 AM    8   45.00    0.00   44.00    0.00    0.00   10.00    0.00    1.00      0.00
01:32:31 AM    9   41.41    0.00   50.51    0.00    0.00    7.07    0.00    1.01      0.00
01:32:31 AM   10   39.00    0.00   50.00    0.00    0.00    9.00    0.00    2.00      0.00
01:32:31 AM   11   38.00    0.00   54.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:31 AM   12   38.00    0.00   55.00    0.00    0.00    6.00    0.00    1.00      1.00
01:32:31 AM   13   36.73    0.00   56.12    0.00    0.00    7.14    0.00    0.00      3.00
01:32:31 AM   14   40.00    0.00   51.00    0.00    0.00    7.00    0.00    2.00      3.00
01:32:31 AM   15   40.20    0.00   50.00    0.00    0.00    7.84    0.00    1.96      6.00

01:32:31 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:32 AM  all   40.76    0.00   49.94    0.00    0.00    7.62    0.00    1.69   1013.86
01:32:32 AM    0   49.50    0.00   29.70    0.00    0.00   18.81    0.00    1.98    991.09
01:32:32 AM    1   44.00    0.00   48.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:32 AM    2   42.00    0.00   50.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:32 AM    3   39.00    0.00   51.00    0.00    0.00    9.00    0.00    1.00      0.00
01:32:32 AM    4   37.62    0.00   53.47    0.00    0.00    6.93    0.00    1.98      6.93
01:32:32 AM    5   40.40    0.00   51.52    0.00    0.00    6.06    0.00    2.02      0.00
01:32:32 AM    6   40.59    0.00   50.50    0.00    0.00    7.92    0.00    0.99      0.00
01:32:32 AM    7   40.00    0.00   52.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:32 AM    8   40.00    0.00   49.00    0.00    0.00    9.00    0.00    2.00      0.00
01:32:32 AM    9   41.58    0.00   49.50    0.00    0.00    6.93    0.00    1.98      0.00
01:32:32 AM   10   38.61    0.00   53.47    0.00    0.00    6.93    0.00    0.99      0.00
01:32:32 AM   11   40.00    0.00   51.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:32 AM   12   41.00    0.00   52.00    0.00    0.00    5.00    0.00    2.00      0.00
01:32:32 AM   13   40.20    0.00   50.98    0.00    0.00    6.86    0.00    1.96      0.99
01:32:32 AM   14   39.00    0.00   53.00    0.00    0.00    6.00    0.00    2.00      1.98
01:32:32 AM   15   39.80    0.00   53.06    0.00    0.00    6.12    0.00    1.02     12.87

01:32:32 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:33 AM  all   40.04    0.00   50.53    0.00    0.00    7.87    0.00    1.56   1023.23
01:32:33 AM    0   48.48    0.00   28.28    0.00    0.00   21.21    0.00    2.02   1011.11
01:32:33 AM    1   40.59    0.00   50.50    0.00    0.00    6.93    0.00    1.98      0.00
01:32:33 AM    2   40.00    0.00   52.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:33 AM    3   38.61    0.00   52.48    0.00    0.00    6.93    0.00    1.98      0.00
01:32:33 AM    4   39.00    0.00   53.00    0.00    0.00    6.00    0.00    2.00      1.01
01:32:33 AM    5   39.60    0.00   51.49    0.00    0.00    6.93    0.00    1.98      0.00
01:32:33 AM    6   40.00    0.00   51.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:33 AM    7   37.00    0.00   54.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:33 AM    8   41.41    0.00   48.48    0.00    0.00    9.09    0.00    1.01      0.00
01:32:33 AM    9   42.42    0.00   49.49    0.00    0.00    7.07    0.00    1.01      0.00
01:32:33 AM   10   40.40    0.00   52.53    0.00    0.00    5.05    0.00    2.02      0.00
01:32:33 AM   11   39.39    0.00   52.53    0.00    0.00    6.06    0.00    2.02      0.00
01:32:33 AM   12   40.00    0.00   52.00    0.00    0.00    7.00    0.00    1.00      1.01
01:32:33 AM   13   37.00    0.00   55.00    0.00    0.00    7.00    0.00    1.00      2.02
01:32:33 AM   14   37.37    0.00   55.56    0.00    0.00    6.06    0.00    1.01      2.02
01:32:33 AM   15   40.59    0.00   51.49    0.00    0.00    5.94    0.00    1.98      6.06

01:32:33 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:34 AM  all   40.07    0.00   50.62    0.00    0.00    7.55    0.00    1.75   1008.00
01:32:34 AM    0   51.00    0.00   30.00    0.00    0.00   18.00    0.00    1.00   1001.00
01:32:34 AM    1   38.00    0.00   53.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:34 AM    2   39.00    0.00   50.00    0.00    0.00    8.00    0.00    3.00      0.00
01:32:34 AM    3   37.37    0.00   53.54    0.00    0.00    7.07    0.00    2.02      0.00
01:32:34 AM    4   37.37    0.00   54.55    0.00    0.00    7.07    0.00    1.01      0.00
01:32:34 AM    5   39.00    0.00   52.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:34 AM    6   40.40    0.00   52.53    0.00    0.00    6.06    0.00    1.01      0.00
01:32:34 AM    7   38.00    0.00   52.00    0.00    0.00    8.00    0.00    2.00      0.00
01:32:34 AM    8   41.58    0.00   47.52    0.00    0.00    8.91    0.00    1.98      0.00
01:32:34 AM    9   40.00    0.00   52.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:34 AM   10   39.60    0.00   52.48    0.00    0.00    5.94    0.00    1.98      0.00
01:32:34 AM   11   40.59    0.00   49.50    0.00    0.00    7.92    0.00    1.98      0.00
01:32:34 AM   12   38.00    0.00   54.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:34 AM   13   39.60    0.00   53.47    0.00    0.00    4.95    0.00    1.98      1.00
01:32:34 AM   14   40.00    0.00   52.00    0.00    0.00    6.00    0.00    2.00      2.00
01:32:34 AM   15   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      4.00

01:32:34 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:35 AM  all   40.69    0.00   49.75    0.00    0.00    8.00    0.00    1.56   1211.88
01:32:35 AM    0   44.55    0.00   30.69    0.00    0.00   22.77    0.00    1.98    991.09
01:32:35 AM    1   39.00    0.00   53.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:35 AM    2   43.00    0.00   49.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:35 AM    3   38.61    0.00   53.47    0.00    0.00    6.93    0.00    0.99      0.00
01:32:35 AM    4   38.00    0.00   53.00    0.00    0.00    7.00    0.00    2.00      6.93
01:32:35 AM    5   41.00    0.00   51.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:35 AM    6   39.60    0.00   51.49    0.00    0.00    6.93    0.00    1.98      0.00
01:32:35 AM    7   41.00    0.00   52.00    0.00    0.00    6.00    0.00    1.00      0.00
01:32:35 AM    8   42.00    0.00   48.00    0.00    0.00    8.00    0.00    2.00      0.00
01:32:35 AM    9   39.60    0.00   50.50    0.00    0.00    7.92    0.00    1.98      0.00
01:32:35 AM   10   39.39    0.00   51.52    0.00    0.00    8.08    0.00    1.01      0.00
01:32:35 AM   11   40.59    0.00   48.51    0.00    0.00    8.91    0.00    1.98      0.00
01:32:35 AM   12   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      0.99
01:32:35 AM   13   47.47    0.00   44.44    0.00    1.01    6.06    0.00    1.01    103.96
01:32:35 AM   14   38.61    0.00   52.48    0.00    0.00    6.93    0.00    1.98    103.96
01:32:35 AM   15   39.60    0.00   52.48    0.00    0.00    5.94    0.00    1.98      4.95

01:32:35 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:36 AM  all   39.91    0.00   50.66    0.00    0.00    7.87    0.00    1.56   1022.00
01:32:36 AM    0   47.00    0.00   32.00    0.00    0.00   19.00    0.00    2.00   1001.00
01:32:36 AM    1   39.00    0.00   54.00    0.00    0.00    6.00    0.00    1.00      0.00
01:32:36 AM    2   42.42    0.00   50.51    0.00    0.00    6.06    0.00    1.01      0.00
01:32:36 AM    3   37.00    0.00   54.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:36 AM    4   41.58    0.00   49.50    0.00    0.00    6.93    0.00    1.98      3.00
01:32:36 AM    5   38.00    0.00   54.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:36 AM    6   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:36 AM    7   36.00    0.00   55.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:36 AM    8   38.00    0.00   50.00    0.00    0.00   11.00    0.00    1.00      0.00
01:32:36 AM    9   38.00    0.00   53.00    0.00    0.00    8.00    0.00    1.00      0.00
01:32:36 AM   10   38.61    0.00   51.49    0.00    0.00    7.92    0.00    1.98      0.00
01:32:36 AM   11   40.00    0.00   52.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:36 AM   12   40.59    0.00   49.50    0.00    0.00    7.92    0.00    1.98      0.00
01:32:36 AM   13   38.61    0.00   50.50    0.00    0.00    8.91    0.00    1.98      1.00
01:32:36 AM   14   40.59    0.00   51.49    0.00    0.00    5.94    0.00    1.98      2.00
01:32:36 AM   15   39.39    0.00   53.54    0.00    0.00    6.06    0.00    1.01     15.00

01:32:36 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:37 AM  all   40.70    0.00   49.56    0.00    0.00    7.87    0.00    1.87   1021.21
01:32:37 AM    0   48.48    0.00   29.29    0.00    0.00   20.20    0.00    2.02   1011.11
01:32:37 AM    1   39.00    0.00   52.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:37 AM    2   40.59    0.00   49.50    0.00    0.00    7.92    0.00    1.98      0.00
01:32:37 AM    3   41.00    0.00   51.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:37 AM    4   39.39    0.00   51.52    0.00    0.00    8.08    0.00    1.01      1.01
01:32:37 AM    5   40.59    0.00   51.49    0.00    0.00    5.94    0.00    1.98      0.00
01:32:37 AM    6   40.40    0.00   50.51    0.00    0.00    7.07    0.00    2.02      0.00
01:32:37 AM    7   42.00    0.00   49.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:37 AM    8   40.00    0.00   49.00    0.00    0.00    9.00    0.00    2.00      0.00
01:32:37 AM    9   40.00    0.00   52.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:37 AM   10   42.42    0.00   48.48    0.00    0.00    8.08    0.00    1.01      0.00
01:32:37 AM   11   38.00    0.00   53.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:37 AM   12   39.39    0.00   51.52    0.00    0.00    7.07    0.00    2.02      1.01
01:32:37 AM   13   40.00    0.00   52.00    0.00    0.00    6.00    0.00    2.00      2.02
01:32:37 AM   14   41.00    0.00   51.00    0.00    0.00    6.00    0.00    2.00      2.02
01:32:37 AM   15   39.60    0.00   51.49    0.00    0.00    6.93    0.00    1.98      4.04

01:32:37 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:38 AM  all   39.83    0.00   50.56    0.00    0.00    7.80    0.00    1.81   1002.97
01:32:38 AM    0   47.52    0.00   30.69    0.00    0.00   19.80    0.00    1.98    991.09
01:32:38 AM    1   36.63    0.00   53.47    0.00    0.00    7.92    0.00    1.98      0.00
01:32:38 AM    2   39.00    0.00   52.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:38 AM    3   39.39    0.00   52.53    0.00    0.00    7.07    0.00    1.01      0.00
01:32:38 AM    4   40.00    0.00   51.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:38 AM    5   35.35    0.00   55.56    0.00    0.00    7.07    0.00    2.02      0.00
01:32:38 AM    6   39.60    0.00   52.48    0.00    0.00    5.94    0.00    1.98      0.00
01:32:38 AM    7   41.58    0.00   50.50    0.00    0.00    6.93    0.00    0.99      0.00
01:32:38 AM    8   42.00    0.00   49.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:38 AM    9   36.00    0.00   55.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:38 AM   10   40.59    0.00   50.50    0.00    0.00    6.93    0.00    1.98      0.00
01:32:38 AM   11   38.61    0.00   52.48    0.00    0.00    6.93    0.00    1.98      0.00
01:32:38 AM   12   41.58    0.00   49.50    0.00    0.00    7.92    0.00    0.99      0.00
01:32:38 AM   13   39.00    0.00   52.00    0.00    0.00    7.00    0.00    2.00      0.99
01:32:38 AM   14   41.41    0.00   50.51    0.00    0.00    6.06    0.00    2.02      1.98
01:32:38 AM   15   39.00    0.00   53.00    0.00    0.00    6.00    0.00    2.00      8.91

01:32:38 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:39 AM  all   39.79    0.00   50.91    0.00    0.00    8.00    0.00    1.31   1013.00
01:32:39 AM    0   46.00    0.00   32.00    0.00    0.00   21.00    0.00    1.00   1001.00
01:32:39 AM    1   39.00    0.00   51.00    0.00    0.00    9.00    0.00    1.00      0.00
01:32:39 AM    2   39.39    0.00   53.54    0.00    0.00    6.06    0.00    1.01      0.00
01:32:39 AM    3   41.00    0.00   51.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:39 AM    4   40.59    0.00   50.50    0.00    0.00    6.93    0.00    1.98      1.00
01:32:39 AM    5   39.60    0.00   52.48    0.00    0.00    6.93    0.00    0.99      0.00
01:32:39 AM    6   37.00    0.00   56.00    0.00    0.00    5.00    0.00    2.00      0.00
01:32:39 AM    7   37.00    0.00   54.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:39 AM    8   43.56    0.00   45.54    0.00    0.00    8.91    0.00    1.98      0.00
01:32:39 AM    9   39.00    0.00   53.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:39 AM   10   41.00    0.00   52.00    0.00    0.00    6.00    0.00    1.00      0.00
01:32:39 AM   11   38.38    0.00   53.54    0.00    0.00    7.07    0.00    1.01      0.00
01:32:39 AM   12   39.00    0.00   52.00    0.00    0.00    8.00    0.00    1.00      1.00
01:32:39 AM   13   36.63    0.00   55.45    0.00    0.00    6.93    0.00    0.99      2.00
01:32:39 AM   14   40.00    0.00   51.00    0.00    0.00    7.00    0.00    2.00      2.00
01:32:39 AM   15   41.41    0.00   50.51    0.00    0.00    7.07    0.00    1.01      6.00

01:32:39 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:32:40 AM  all   40.82    0.00   50.12    0.00    0.00    7.30    0.00    1.75   1020.20
01:32:40 AM    0   50.51    0.00   29.29    0.00    0.00   18.18    0.00    2.02   1011.11
01:32:40 AM    1   39.00    0.00   52.00    0.00    0.00    7.00    0.00    2.00      0.00
01:32:40 AM    2   39.60    0.00   50.50    0.00    0.00    7.92    0.00    1.98      0.00
01:32:40 AM    3   38.61    0.00   52.48    0.00    0.00    6.93    0.00    1.98      0.00
01:32:40 AM    4   37.00    0.00   56.00    0.00    0.00    6.00    0.00    1.00      0.00
01:32:40 AM    5   41.41    0.00   51.52    0.00    0.00    6.06    0.00    1.01      0.00
01:32:40 AM    6   40.00    0.00   52.00    0.00    0.00    7.00    0.00    1.00      0.00
01:32:40 AM    7   39.00    0.00   53.00    0.00    0.00    6.00    0.00    2.00      0.00
01:32:40 AM    8   40.40    0.00   49.49    0.00    0.00    9.09    0.00    1.01      0.00
01:32:40 AM    9   39.00    0.00   53.00    0.00    0.00    6.00    0.00    2.00      0.00
